BackT,Clave,Composicion_1,Composicion_2,Composicion_3,Composicion_4,F_Inicio,F_Fin,Trigger,Strike,Cupon,Rentabilidad,ProbNeut_Put,Prob_Put,NPVNeut_Put,NPV_Put,VaR95,ES95,Bloque,Vida_Media,rhoCesta,volatCesta,NPVPut_Back,NCupones_Back,Rentabilidad_Back,Fin_Ventana
1,12,ADOBE ALPHABET ROCHE,ADOBE,ALPHABET,ROCHE,07/30/2018,06/26/2020,1,0.85,20.36348962,12.40380219,0.62505,0.27635,-17.92628524,-5.572571681,-16.12371848,-31.65191224,16,0.885525,0.524095299,0.392962924,0,0,0,783
1,351,FACEBOOK S_P VISA,FACEBOOK,S_P,VISA,07/30/2018,06/26/2020,1.1,0.85,23.28962029,12.39270246,0.6225,0.32775,-20.68719132,-8.333691638,-26.18956962,-40.93704781,16,0.8935375,0.776811604,0.528205492,0,0,0,783
1,281,COMCAST ALIBABA LONDONSE,COMCAST,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1.1,0.85,19.88269666,12.3840861,0.6975,0.3721,-18.61010613,-6.276370769,-13.19606123,-22.60080629,16,0.9417,0.462862099,0.348521448,0,0,0,783
1,140,ALPHABET MICROSOFT ROCHE,ALPHABET,MICROSOFT,ROCHE,07/30/2018,06/26/2020,1.1,0.85,19.07103968,12.37910201,0.6534,0.29105,-17.60302283,-5.277464427,-14.15171092,-28.24464037,16,0.9286125,0.542876957,0.387633936,0,0,0,783
1,437,VISA ALIBABA LVMH,VISA,ALIBABA,LVMH,07/30/2018,06/26/2020,1.1,0.95,27.30278209,12.3778873,0.70455,0.478,-24.82800907,-12.4740144,-27.23814765,-41.81007029,16,0.914825,0.668794864,0.409909739,0,0,0,783
1,19,ADOBE AMAZON S_P,ADOBE,AMAZON,S_P,07/30/2018,06/26/2020,1.1,0.75,16.7791181,12.37291369,0.5842,0.14585,-15.25427615,-2.943475563,-7.441634662,-25.29444148,16,0.9145875,0.659194015,0.472167079,0,0,0,783
1,316,COSTCO S_P ALIBABA,COSTCO,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.85,21.37815166,12.36378533,0.6207,0.31015,-18.72122492,-6.403603945,-17.3234067,-30.3216021,16,0.8808875,0.581430826,0.392338782,0,0,0,783
1,185,AMAZON COSTCO VISA,AMAZON,COSTCO,VISA,07/30/2018,06/26/2020,1.1,0.85,19.68997841,12.362325,0.64805,0.2663,-18.04235156,-5.731281261,-18.78111313,-36.79796156,16,0.92185,0.624151825,0.384259896,0,0,0,783
1,212,AMAZON PMORRIS LVMH,AMAZON,PMORRIS,LVMH,07/30/2018,06/26/2020,1.1,0.85,20.29090547,12.36205468,0.684,0.35855,-18.84059759,-6.527347361,-15.40834253,-28.73019932,16,0.9341625,0.512446748,0.373942153,0,0,0,783
1,294,COSTCO FACEBOOK VISA,COSTCO,FACEBOOK,VISA,07/30/2018,06/26/2020,1.1,0.95,28.01487789,12.36036924,0.69815,0.46265,-25.38256424,-13.0434032,-33.0261226,-47.31312287,16,0.911475,0.687479223,0.437123136,0,0,0,783
1,210,AMAZON PMORRIS ALIBABA,AMAZON,PMORRIS,ALIBABA,07/30/2018,06/26/2020,1,0.95,26.67928745,12.34360053,0.6722,0.47375,-23.34999681,-11.03329075,-20.792813,-30.33624384,16,0.880375,0.584450566,0.368357201,0,0,0,783
1,57,ADOBE MICROSOFT S_P,ADOBE,MICROSOFT,S_P,07/30/2018,06/26/2020,1.1,0.75,17.02302482,12.33857351,0.5516,0.12265,-15.02339888,-2.7462295,-7.378020771,-26.16174257,16,0.8877625,0.804845627,0.543725766,0,0,0,783
1,429,S_P ALIBABA CANRAIL,S_P,ALIBABA,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,21.28339982,12.33678024,0.6481,0.39035,-19.3998532,-7.10839084,-15.89184975,-27.42294069,16,0.9169875,0.661027224,0.423839461,0,0,0,783
1,173,AMAZON COMCAST PMORRIS,AMAZON,COMCAST,PMORRIS,07/30/2018,06/26/2020,1.1,0.85,19.7749843,12.33394288,0.647,0.35885,-18.02711665,-5.743967397,-12.01239127,-22.52905201,16,0.9171,0.639361409,0.41008749,0,0,0,783
1,436,VISA ALIBABA LONDONSE,VISA,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1,0.85,21.08918653,12.31141934,0.6399,0.29935,-18.61529894,-6.350374285,-17.82589948,-32.26509546,16,0.887925,0.533142155,0.384233886,0,0,0,783
1,314,COSTCO PMORRIS CANRAIL,COSTCO,PMORRIS,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,25.2986448,12.30568446,0.6887,0.54805,-22.90083645,-10.62573601,-18.44469173,-31.51374828,16,0.91065,0.700325885,0.392426859,0,0,0,783
1,196,AMAZON FACEBOOK LONDONSE,AMAZON,FACEBOOK,LONDONSE,07/30/2018,06/26/2020,1,0.85,20.9645369,12.29890188,0.65295,0.2792,-18.64631928,-6.394069866,-20.94366098,-35.1721969,16,0.8947125,0.479573563,0.371199165,0,0,0,783
1,119,ALPHABET COSTCO VISA,ALPHABET,COSTCO,VISA,07/30/2018,06/26/2020,1.1,0.95,26.17547067,12.2907815,0.66905,0.45415,-23.44454037,-11.18127112,-27.17939235,-43.29236199,16,0.9010125,0.743068365,0.42860583,0,0,0,783
1,452,LONDONSE LVMH ROCHE,LONDONSE,LVMH,ROCHE,07/30/2018,06/26/2020,1.1,0.85,17.22160474,12.29017882,0.6602,0.2119,-16.02227216,-3.79135474,-10.26580506,-25.92384278,16,0.9360125,0.523961426,0.334863288,0,0,0,783
1,185,AMAZON COSTCO VISA,AMAZON,COSTCO,VISA,07/30/2018,06/26/2020,1,0.85,19.98557585,12.28292385,0.60635,0.23245,-17.39005026,-5.157616501,-17.39199107,-35.89710944,16,0.87525,0.624151825,0.384259896,0,0,0,783
1,374,MICROSOFT PMORRIS ALIBABA,MICROSOFT,PMORRIS,ALIBABA,07/30/2018,06/26/2020,0.9,0.75,14.22679416,8.011898049,0.4596,0.20515,-11.37068064,-3.38865339,-12.55444763,-23.8947712,11,0.8037375,0.708277378,0.435690074,0,0,0,783
1,389,MICROSOFT VISA CANRAIL,MICROSOFT,VISA,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,20.39196131,12.27177608,0.58865,0.29345,-17.97717372,-5.753986679,-17.30576357,-35.16885579,16,0.8868,0.82232738,0.484138324,0,0,0,783
1,245,COMCAST COSTCO CANRAIL,COMCAST,COSTCO,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,24.54351421,12.26884063,0.68725,0.5221,-22.20057068,-9.964690121,-18.38695608,-31.8868476,16,0.9099625,0.709501572,0.385913834,0,0,0,783
1,374,MICROSOFT PMORRIS ALIBABA,MICROSOFT,PMORRIS,ALIBABA,07/30/2018,06/26/2020,1,0.75,14.1006457,8.299119882,0.5098,0.24325,-12.09226049,-3.825299681,-12.76148326,-24.14395145,11,0.862575,0.708277378,0.435690074,0,0,0,783
1,169,ALPHABET ROCHE CANRAIL,ALPHABET,ROCHE,CANRAIL,07/30/2018,06/26/2020,1,0.95,25.05162196,12.26792377,0.67775,0.47525,-22.05798128,-9.821899216,-19.25908331,-30.94025188,16,0.8857125,0.536244936,0.347027401,0,0,0,783
1,54,ADOBE FACEBOOK ROCHE,ADOBE,FACEBOOK,ROCHE,07/30/2018,06/26/2020,1.1,0.85,21.38479891,12.25763044,0.6862,0.32855,-19.89977967,-7.685841614,-23.74415072,-38.79190555,16,0.9362125,0.503843804,0.406085205,0,0,0,783
1,374,MICROSOFT PMORRIS ALIBABA,MICROSOFT,PMORRIS,ALIBABA,07/30/2018,06/26/2020,1.1,0.75,13.82020877,8.452780586,0.53725,0.2609,-12.45261972,-4.033834197,-12.8214614,-24.27861678,12,0.9064375,0.708277378,0.435690074,0,0,0,783
1,378,MICROSOFT PMORRIS CANRAIL,MICROSOFT,PMORRIS,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,20.18747863,12.25054231,0.60105,0.35015,-17.91144214,-5.709901591,-12.69740251,-26.25442616,16,0.892525,0.788720873,0.462341025,0,0,0,783
1,207,AMAZON MICROSOFT CANRAIL,AMAZON,MICROSOFT,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,18.787418,12.2495416,0.6064,0.28145,-16.8913039,-4.695547571,-11.98387317,-26.74317844,16,0.90445,0.732136353,0.42059874,0,0,0,783
1,321,COSTCO VISA ALIBABA,COSTCO,VISA,ALIBABA,07/30/2018,06/26/2020,1.1,0.95,26.54294698,12.24257447,0.71535,0.48625,-24.37121213,-12.15366288,-26.41707414,-41.59240713,16,0.923725,0.626707632,0.382837442,0,0,0,783
1,432,S_P LONDONSE CANRAIL,S_P,LONDONSE,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,15.5599674,12.22735308,0.5904,0.1455,-14.32733325,-2.164865463,-1.860965935,-16.23634542,16,0.92635,0.569895379,0.422339644,0,0,0,783
1,212,AMAZON PMORRIS LVMH,AMAZON,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.85,20.5974034,12.22672249,0.6443,0.32425,-18.2572504,-6.077868656,-14.97475249,-28.49279478,16,0.89165,0.512446748,0.373942153,0,0,0,783
1,264,COMCAST PMORRIS VISA,COMCAST,PMORRIS,VISA,07/30/2018,06/26/2020,1.1,0.85,21.33939032,12.22607079,0.6164,0.36355,-18.99243871,-6.81090141,-16.4849806,-32.65553937,16,0.8953125,0.769661561,0.479603627,0,0,0,783
1,422,S_P VISA LONDONSE,S_P,VISA,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,16.38465641,12.2162513,0.58765,0.1338,-14.93220441,-2.777897786,-6.698782546,-25.61893266,16,0.9168375,0.628860434,0.473550542,0,0,0,783
1,143,ALPHABET PMORRIS VISA,ALPHABET,PMORRIS,VISA,07/30/2018,06/26/2020,1.1,0.95,27.77242583,12.21226665,0.6607,0.52585,-24.62916941,-12.43816168,-24.44275987,-39.46682338,16,0.8920875,0.789242363,0.479120705,0,0,0,783
1,176,AMAZON COMCAST ALIBABA,AMAZON,COMCAST,ALIBABA,07/30/2018,06/26/2020,1.1,0.95,25.53386587,12.20339768,0.72185,0.51425,-23.42282026,-11.24780727,-20.62322691,-30.35092769,16,0.9228625,0.615427076,0.366584383,0,0,0,783
1,281,COMCAST ALIBABA LONDONSE,COMCAST,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1,0.85,20.16639777,12.18892268,0.6565,0.3359,-18.01663494,-5.876067699,-13.44065864,-22.93670203,16,0.898725,0.462862099,0.348521448,0,0,0,783
1,256,COMCAST MICROSOFT S_P,COMCAST,MICROSOFT,S_P,07/30/2018,06/26/2020,1.1,0.75,16.57826576,12.18613972,0.564,0.15555,-14.80628904,-2.681446937,-5.188642371,-21.12338331,16,0.8984375,0.749570322,0.505353976,0,0,0,783
1,54,ADOBE FACEBOOK ROCHE,ADOBE,FACEBOOK,ROCHE,07/30/2018,06/26/2020,1,0.85,21.7276938,12.18556961,0.64415,0.29405,-19.24836489,-7.105651734,-23.33842186,-38.47601186,16,0.89115,0.503843804,0.406085205,0,0,0,783
1,140,ALPHABET MICROSOFT ROCHE,ALPHABET,MICROSOFT,ROCHE,07/30/2018,06/26/2020,1,0.85,19.40705377,12.18511538,0.6115,0.25885,-16.99510811,-4.861457239,-13.62383546,-27.86542888,16,0.8808875,0.542876957,0.387633936,0,0,0,783
1,317,COSTCO S_P LONDONSE,COSTCO,S_P,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,15.33456845,12.18436341,0.60075,0.1215,-14.3076683,-2.188393959,-2.090282865,-19.60870509,16,0.9387125,0.483690729,0.390161459,0,0,0,783
1,411,PMORRIS ALIBABA LONDONSE,PMORRIS,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1.1,0.85,20.23561209,12.17791055,0.68975,0.39555,-18.8150887,-6.684314311,-13.66531046,-22.64373704,16,0.93545,0.491568333,0.361784053,0,0,0,783
1,84,ADOBE ALIBABA ROCHE,ADOBE,ALIBABA,ROCHE,07/30/2018,06/26/2020,1.1,0.85,20.04557714,12.17784589,0.68975,0.3402,-18.81994538,-6.689722878,-17.12922808,-31.0408244,16,0.9445875,0.447853487,0.351039603,0,0,0,783
1,278,COMCAST VISA LVMH,COMCAST,VISA,LVMH,07/30/2018,06/26/2020,1.1,0.85,21.15597204,12.17777523,0.64665,0.3355,-19.20482513,-7.071319396,-20.44446828,-36.65236364,16,0.913225,0.66821741,0.440735605,0,0,0,783
1,376,MICROSOFT PMORRIS LVMH,MICROSOFT,PMORRIS,LVMH,07/30/2018,06/26/2020,1.1,0.75,14.79904995,9.838534107,0.56325,0.2111,-13.40959106,-3.61520645,-11.69355173,-26.60471434,12,0.91155,0.663316558,0.443804116,0,0,0,783
1,70,ADOBE PMORRIS CANRAIL,ADOBE,PMORRIS,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,21.13828638,12.17244349,0.6149,0.37975,-18.82549338,-6.697769345,-15.49264246,-30.68399674,16,0.8958875,0.764708581,0.466820809,0,0,0,783
1,178,AMAZON COMCAST LVMH,AMAZON,COMCAST,LVMH,07/30/2018,06/26/2020,1.1,0.85,19.64077095,12.16866148,0.67975,0.3313,-18.21941043,-6.100027223,-15.37488768,-29.19081051,16,0.9332625,0.52333231,0.36821246,0,0,0,783
1,377,MICROSOFT PMORRIS ROCHE,MICROSOFT,PMORRIS,ROCHE,07/30/2018,06/26/2020,0.9,0.75,14.30979158,9.815996757,0.48555,0.12295,-11.68558245,-1.916833948,-2.985737348,-17.14310722,11,0.8212625,0.534707446,0.395197135,0,0,0,783
1,201,AMAZON MICROSOFT S_P,AMAZON,MICROSOFT,S_P,07/30/2018,06/26/2020,1.1,0.75,15.96219129,12.16764605,0.5654,0.12335,-14.44236521,-2.337844264,-3.778050561,-20.81340556,16,0.9102125,0.681371168,0.468231131,0,0,0,783
1,445,VISA ROCHE CANRAIL,VISA,ROCHE,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,19.31651925,12.15533119,0.66375,0.3202,-17.89493984,-5.789957614,-15.72961314,-33.0245005,16,0.932025,0.550277254,0.376024799,0,0,0,783
1,377,MICROSOFT PMORRIS ROCHE,MICROSOFT,PMORRIS,ROCHE,07/30/2018,06/26/2020,1,0.75,14.16236373,10.30841079,0.5413,0.14915,-12.46365568,-2.206819823,-3.759698967,-17.81648709,12,0.8852625,0.534707446,0.395197135,0,0,0,783
1,274,COMCAST S_P ROCHE,COMCAST,S_P,ROCHE,07/30/2018,06/26/2020,1.1,0.75,15.45227185,12.14853851,0.5954,0.15775,-14.41539555,-2.331149103,-2.717913364,-16.57771198,16,0.938575,0.484865609,0.400055491,0,0,0,783
1,330,COSTCO LONDONSE LVMH,COSTCO,LONDONSE,LVMH,07/30/2018,06/26/2020,1.1,0.85,18.17500725,12.14734319,0.68105,0.24685,-16.97681416,-4.883764414,-15.06015154,-31.3644008,16,0.9397625,0.474383812,0.33631481,0,0,0,783
1,377,MICROSOFT PMORRIS ROCHE,MICROSOFT,PMORRIS,ROCHE,07/30/2018,06/26/2020,1.1,0.75,13.85961706,10.4957589,0.56905,0.16315,-12.82606884,-2.38410368,-4.497648043,-18.58006763,12,0.9310375,0.534707446,0.395197135,0,0,0,783
1,190,AMAZON COSTCO CANRAIL,AMAZON,COSTCO,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,23.4841817,12.14292961,0.7053,0.4848,-21.48239714,-9.374757828,-19.19355998,-33.62673092,16,0.920275,0.648115279,0.350080148,0,0,0,783
1,25,ADOBE AMAZON CANRAIL,ADOBE,AMAZON,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,19.66182428,12.14130538,0.6205,0.3098,-17.74199574,-5.650176167,-15.16031308,-31.48048442,16,0.9077625,0.720189387,0.427688175,0,0,0,783
1,378,MICROSOFT PMORRIS CANRAIL,MICROSOFT,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,14.17706046,8.794886062,0.44295,0.15685,-11.16701907,-2.410186324,-7.022677178,-20.3764906,11,0.792075,0.788720873,0.462341025,0,0,0,783
1,30,ADOBE COMCAST S_P,ADOBE,COMCAST,S_P,07/30/2018,06/26/2020,1.1,0.75,17.18749797,12.12867238,0.57155,0.1796,-15.37639161,-3.306203369,-8.369537796,-25.59632027,16,0.8999625,0.735823765,0.510897209,0,0,0,783
1,182,AMAZON COSTCO MICROSOFT,AMAZON,COSTCO,MICROSOFT,07/30/2018,06/26/2020,1.1,0.85,18.13723987,12.1264633,0.6037,0.21715,-16.34561676,-4.27403036,-13.04559369,-30.40833474,16,0.9066125,0.740352863,0.401915797,0,0,0,783
1,378,MICROSOFT PMORRIS CANRAIL,MICROSOFT,PMORRIS,CANRAIL,07/30/2018,06/26/2020,1,0.75,14.1193441,9.144488617,0.4919,0.1908,-11.90919494,-2.805461593,-8.056813178,-21.2873992,11,0.84835,0.788720873,0.462341025,0,0,0,783
1,15,ADOBE AMAZON COSTCO,ADOBE,AMAZON,COSTCO,07/30/2018,06/26/2020,1.1,0.85,19.07748458,12.11506761,0.61425,0.2459,-17.23174025,-5.167988083,-16.866458,-34.59916007,16,0.9086625,0.727397564,0.408922637,0,0,0,783
1,107,ALPHABET COMCAST PMORRIS,ALPHABET,COMCAST,PMORRIS,07/30/2018,06/26/2020,1.1,0.95,27.1440941,12.11213045,0.67805,0.57135,-24.26832866,-12.1785322,-19.8626563,-30.28490936,16,0.8993875,0.754357108,0.449659495,0,0,0,783
1,378,MICROSOFT PMORRIS CANRAIL,MICROSOFT,PMORRIS,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,13.90049551,9.381506656,0.5222,0.2055,-12.33328468,-2.994933516,-8.308692128,-21.86571577,12,0.892525,0.788720873,0.462341025,0,0,0,783
1,84,ADOBE ALIBABA ROCHE,ADOBE,ALIBABA,ROCHE,07/30/2018,06/26/2020,1,0.85,20.40716447,12.10902372,0.64885,0.302,-18.23579603,-6.173442476,-17.13184172,-30.79452868,16,0.898925,0.447853487,0.351039603,0,0,0,783
1,406,PMORRIS VISA ALIBABA,PMORRIS,VISA,ALIBABA,07/30/2018,06/26/2020,1.1,0.95,28.06098368,12.10770874,0.6967,0.55175,-25.36974921,-13.28063408,-23.83701308,-37.86203431,16,0.9095125,0.684041821,0.435168595,0,0,0,783
1,26,ADOBE COMCAST COSTCO,ADOBE,COMCAST,COSTCO,07/30/2018,06/26/2020,1.1,0.85,20.03701917,12.09076272,0.6138,0.3034,-17.95247686,-5.909462035,-16.94475864,-33.8687916,16,0.9013125,0.752425787,0.438429723,0,0,0,783
1,356,FACEBOOK S_P CANRAIL,FACEBOOK,S_P,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,22.73936494,12.08991393,0.6404,0.3901,-20.47678278,-8.424722656,-23.04541265,-37.0177151,16,0.9058875,0.71640773,0.475886574,0,0,0,783
1,453,LONDONSE LVMH CANRAIL,LONDONSE,LVMH,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,18.67315962,12.08135183,0.65935,0.3017,-17.20547157,-5.176178844,-13.55208476,-27.89428764,16,0.926975,0.575455948,0.369092933,0,0,0,783
1,445,VISA ROCHE CANRAIL,VISA,ROCHE,CANRAIL,07/30/2018,06/26/2020,1,0.85,19.64488998,12.07435896,0.62005,0.2828,-17.27203425,-5.247093137,-14.53027072,-31.89732746,16,0.8844125,0.550277254,0.376024799,0,0,0,783
1,290,COMCAST ROCHE CANRAIL,COMCAST,ROCHE,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,18.06039463,12.07096588,0.67255,0.3377,-16.84269552,-4.825700288,-9.898289901,-20.60422099,16,0.93825,0.500695871,0.344982632,0,0,0,783
1,247,COMCAST FACEBOOK PMORRIS,COMCAST,FACEBOOK,PMORRIS,07/30/2018,06/26/2020,1.1,0.95,28.94982695,12.0703427,0.6982,0.57545,-26.10516271,-14.04992683,-26.08246268,-38.80796015,16,0.9071375,0.699118707,0.456828247,0,0,0,783
1,452,LONDONSE LVMH ROCHE,LONDONSE,LVMH,ROCHE,07/30/2018,06/26/2020,1,0.85,17.5221809,12.06818983,0.618,0.18585,-15.46955372,-3.458283669,-9.496760903,-25.42542446,16,0.8880875,0.523961426,0.334863288,0,0,0,783
1,121,ALPHABET COSTCO LONDONSE,ALPHABET,COSTCO,LONDONSE,07/30/2018,06/26/2020,1.1,0.85,19.03091747,12.05918701,0.6837,0.3159,-17.72679728,-5.717933229,-14.80337274,-28.70148687,16,0.9371375,0.482623998,0.344175881,0,0,0,783
1,317,COSTCO S_P LONDONSE,COSTCO,S_P,LONDONSE,07/30/2018,06/26/2020,1,0.75,15.68970971,12.04738266,0.57485,0.108,-13.9660292,-1.981853817,-0.593909418,-18.29521169,16,0.8954375,0.483690729,0.390161459,0,0,0,783
1,78,ADOBE VISA LONDONSE,ADOBE,VISA,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,16.42281042,12.04557937,0.60595,0.14545,-15.10838031,-3.122758008,-8.950446084,-28.68008506,16,0.925525,0.56162487,0.446708891,0,0,0,783
1,422,S_P VISA LONDONSE,S_P,VISA,LONDONSE,07/30/2018,06/26/2020,1,0.75,16.64306028,12.04491335,0.5585,0.11935,-14.51173961,-2.526902952,-4.989596483,-24.54443685,16,0.877075,0.628860434,0.473550542,0,0,0,783
1,345,FACEBOOK PMORRIS VISA,FACEBOOK,PMORRIS,VISA,07/30/2018,06/26/2020,1.1,0.95,29.41050139,12.04457451,0.6825,0.53565,-26.32198815,-14.29081013,-30.18062612,-44.57061255,16,0.900325,0.739162775,0.487764963,0,0,0,783
1,432,S_P LONDONSE CANRAIL,S_P,LONDONSE,CANRAIL,07/30/2018,06/26/2020,1,0.75,15.84211342,12.03839692,0.56385,0.1327,-13.95469558,-1.979014309,-1.047613618,-15.2199864,16,0.886075,0.569895379,0.422339644,0,0,0,783
1,36,ADOBE COMCAST CANRAIL,ADOBE,COMCAST,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,20.43993197,12.03027753,0.61125,0.35165,-18.22254351,-6.23807081,-15.29249766,-30.97471641,16,0.896825,0.770916778,0.460673863,0,0,0,783
1,71,ADOBE S_P VISA,ADOBE,S_P,VISA,07/30/2018,06/26/2020,1.1,0.75,17.41912635,12.02192956,0.56575,0.15295,-15.46102754,-3.495821554,-12.09362142,-30.98869614,16,0.8928625,0.781770883,0.543387573,0,0,0,783
1,178,AMAZON COMCAST LVMH,AMAZON,COMCAST,LVMH,07/30/2018,06/26/2020,1,0.85,19.91773563,12.01886695,0.6386,0.29805,-17.62050512,-5.649397567,-15.18885394,-28.89345595,16,0.8899125,0.52333231,0.36821246,0,0,0,783
1,330,COSTCO LONDONSE LVMH,COSTCO,LONDONSE,LVMH,07/30/2018,06/26/2020,1,0.85,18.48953562,12.01775048,0.6402,0.2181,-16.43605939,-4.471119015,-14.35000287,-30.81269345,16,0.894225,0.474383812,0.33631481,0,0,0,783
1,411,PMORRIS ALIBABA LONDONSE,PMORRIS,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1,0.85,20.53504342,12.01649749,0.65015,0.35855,-18.23174341,-6.260685544,-13.69683432,-22.95635786,16,0.8931125,0.491568333,0.361784053,0,0,0,783
1,420,PMORRIS ROCHE CANRAIL,PMORRIS,ROCHE,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,18.46602781,12.00641496,0.65705,0.35655,-17.104064,-5.149629253,-10.34056401,-20.79291276,16,0.9318625,0.55257694,0.360792368,0,0,0,783
1,77,ADOBE VISA ALIBABA,ADOBE,VISA,ALIBABA,07/30/2018,06/26/2020,1.1,0.85,21.78358977,11.99629376,0.6307,0.3411,-19.59802878,-7.642139384,-21.20392814,-37.33690847,16,0.90505,0.715605165,0.460394304,0,0,0,783
1,371,FACEBOOK ROCHE CANRAIL,FACEBOOK,ROCHE,CANRAIL,07/30/2018,06/26/2020,1,0.95,26.7929006,11.99446959,0.6861,0.48265,-23.62936045,-11.65769044,-26.7286764,-40.29793745,16,0.88715,0.518610646,0.360973725,0,0,0,783
1,227,AMAZON ALIBABA LVMH,AMAZON,ALIBABA,LVMH,07/30/2018,06/26/2020,1.1,0.95,25.156317,11.99208795,0.73885,0.46785,-23.25103975,-11.28639769,-23.92980044,-36.00898852,16,0.9298625,0.554618661,0.342814451,0,0,0,783
1,408,PMORRIS VISA LVMH,PMORRIS,VISA,LVMH,07/30/2018,06/26/2020,1.1,0.85,21.48947729,11.99132138,0.64455,0.3604,-19.42554717,-7.475541588,-20.72252676,-36.69457648,16,0.909375,0.686447495,0.451591936,0,0,0,783
1,225,AMAZON VISA CANRAIL,AMAZON,VISA,CANRAIL,07/30/2018,06/26/2020,1.1,0.85,19.87440724,11.98095648,0.6415,0.3274,-18.10102604,-6.166989872,-17.35049894,-33.87227168,16,0.91625,0.646760165,0.408958089,0,0,0,783
1,13,ADOBE ALPHABET CANRAIL,ADOBE,ALPHABET,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,26.54257417,11.97744081,0.6484,0.52335,-23.45301569,-11.49902731,-23.62036688,-38.45320865,16,0.8888375,0.819525061,0.464905668,0,0,0,783
1,371,FACEBOOK ROCHE CANRAIL,FACEBOOK,ROCHE,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,26.58730966,11.97378076,0.745,0.55765,-24.68139099,-12.72950347,-26.49322333,-40.11597696,16,0.93395,0.518610646,0.360973725,0,0,0,783
1,342,FACEBOOK MICROSOFT ROCHE,FACEBOOK,MICROSOFT,ROCHE,07/30/2018,06/26/2020,1.1,0.85,20.46863043,11.97260357,0.67255,0.3076,-18.96355514,-7.035245595,-22.8836395,-37.21339503,16,0.9320875,0.519671136,0.400421514,0,0,0,783
1,64,ADOBE PMORRIS S_P,ADOBE,PMORRIS,S_P,07/30/2018,06/26/2020,1.1,0.75,17.32082852,11.97207164,0.56955,0.1953,-15.42915306,-3.513594073,-9.216657275,-25.9684875,16,0.8960875,0.754825088,0.522541542,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,1.1,0.85,19.11889888,11.96978757,0.67925,0.3181,-17.83597736,-5.91528336,-15.5228557,-27.66438312,16,0.938575,0.472055073,0.34694968,0,0,0,783
1,8,ADOBE ALPHABET VISA,ADOBE,ALPHABET,VISA,07/30/2018,06/26/2020,1.1,0.85,21.48596168,11.96552771,0.5939,0.3073,-18.86306781,-6.939252972,-21.62023353,-38.53533708,16,0.8831125,0.837176736,0.50786831,0,0,0,783
1,85,ADOBE ALIBABA CANRAIL,ADOBE,ALIBABA,CANRAIL,07/30/2018,06/26/2020,1.1,0.95,26.95789262,11.95994568,0.6937,0.5462,-24.38611532,-12.44731298,-23.13043388,-36.81436427,16,0.910025,0.70007881,0.418553647,0,0,0,783
1,274,COMCAST S_P ROCHE,COMCAST,S_P,ROCHE,07/30/2018,06/26/2020,1,0.75,15.77448607,11.95602062,0.56845,0.14405,-14.03700536,-2.142973346,-2.030743852,-15.78884722,16,0.89515,0.484865609,0.400055491,0,0,0,783
1,313,COSTCO PMORRIS ROCHE,COSTCO,PMORRIS,ROCHE,07/30/2018,06/26/2020,1.1,0.85,17.93450205,11.94984445,0.6639,0.30105,-16.73640529,-4.839770659,-11.37535514,-24.96557798,16,0.938875,0.506204211,0.334430207,0,0,0,783
1,74,ADOBE S_P LVMH,ADOBE,S_P,LVMH,07/30/2018,06/26/2020,1.1,0.75,17.17328929,11.93002534,0.59465,0.17555,-15.59985408,-3.726122258,-12.46490729,-29.74451916,16,0.9138375,0.653019414,0.482658055,0,0,0,783
